"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station"
000787700100,"","Hovsør (Hovsørvej / Thisted Kommune)",,"56.995298000000","8.832081000000",0,
000008603525,"","Højby Sj St.",,"55.910833000000","11.603765000000",0,
000407013700,"","Lillevangsv. v/ Sandemandsv. (Bornholm)",,"55.091356000000","14.735171000000",0,
000601810100,"","Nim (Brædstrup)",,"55.926613000000","9.685344000000",0,
000787600100,"","Nors gl. Station (Thisted Kommune)",,"57.020872000000","8.679134000000",0,
000787100100,"","Stagstrup gl. skole (Stagstrup / Thisted Kommune)",,"56.875255000000","8.584419000000",0,
000805101300,"","Peter Heises Kvt. (Brønderslev)",,"57.271012000000","9.918621000000",0,
000008600508,"","Skalbjerg St.",,"55.366192000000","10.141329000000",0,
000671000100,"","Struer St. ",,"56.491262000000","8.601684000000",0,
000787000100,"","Skjoldborg (Thisted Kommune)",,"56.907133000000","8.607694000000",0,
000805001300,"","Mylund (Mylundsvej / Brønderslev Kommune)",,"57.320641000000","10.167383000000",0,
000008600509,"","Tommerup St.",,"55.349373000000","10.182528000000",0,
000008600506,"","Aarup St.",,"55.382942000000","10.051224000000",0,
000008600507,"","Bred St.",,"55.373107000000","10.105611000000",0,
000008600504,"","Ejby St.",,"55.428597000000","9.929747000000",0,
000619950700,"","Bjerre (Hornsyld)",,"55.785020000000","9.853479000000",0,
000008600505,"","Gelsted St.",,"55.396061000000","9.974252000000",0,
000008600502,"","Kauslunde St.",,"55.475943000000","9.811095000000",0,
000008600503,"","Nørre Aaby St.",,"55.460246000000","9.869873000000",0,
000787200100,"","Øster Vandet Kirke (Klitmøllervej / Thisted Komm.)",,"56.996451000000","8.620137000000",0,
000791003600,"","Viborg Rbt./Toldbodgade (Viborg)",,"56.447430000000","9.400226000000",0,
000008600501,"","Middelfart St.",,"55.501977000000","9.734040000000",0,
000615107000,"","Ørnstrupvej/Septembervænget (Horsens)",,"55.830392000000","9.814513000000",0,
000609162300,"","Stationsvej (Hovedgård)",,"55.946579000000","9.962168000000",0,
000601800800,"","Træden (Brædstrup)",,"55.968706000000","9.669474000000",0,
000819100600,"","Åbyen (Allingdamvej / Hjørring kommune)",,"57.564057000000","10.029478000000",0,
000008600840,"","Rødby Færge",,"54.656449000000","11.356982000000",0,
000401000700,"","Olsker",,"55.241663000000","14.797428000000",0,
000619960900,"","Østrup (Juelsminde)",,"55.805641000000","10.023258000000",0,
000809000700,"","Lovns Alstrup Skole (Hesselvej / Vesthimmerland)",,"56.691520000000","9.204769000000",0,
000837050200,"","Vasen (Sejlflod)",,"56.976224000000","10.162180000000",0,
000845003200,"","Fasanvej  (Buderupholmvej / Støvring)",,"56.870303000000","9.839773000000",0,
000008601824,"","Lilleheden St.",,"57.585509000000","9.976293000000",0,
000625713200,"","Gl. Hampen",,"56.008112000000","9.381143000000",0,
000809200700,"","Farsø Sygehus (Højgårdsvej / Farsø)",,"56.777615000000","9.336265000000",0,
000655001300,"","Hoven",,"55.851035000000","8.761913000000",0,
000839400300,"","Tolne Kirke (Hjørring Kommune)",,"57.472159000000","10.314514000000",0,
000849100200,"","Kærvangen (Bygaden / Nørhalne)",,"57.150015000000","9.872761000000",0,
000823011400,"","Havnegade (Hobro)",,"56.638116000000","9.794336000000",0,
000849000200,"","Kildevangen (Limfjordsgade / Gjøl))",,"57.068452000000","9.723205000000",0,
000008600079,"","Fredericia St.",,"55.568217000000","9.740635000000",0,
000008600076,"","Brejning St.",,"55.666509000000","9.659282000000",0,
000008600077,"","Børkop St.",,"55.642017000000","9.651943000000",0,
000839100300,"","Linderum (Ugiltvej / Sindal)",,"57.427168000000","10.177351000000",0,
000008600073,"","Vejle St.",,"55.706734000000","9.536483000000",0,
